experiment,seed,dataset,sample_id,df,lr_degradation,model,input_projection,hash_base_resolution,hash_max_resolution,iters,psnr_model,psnr_bilinear,psnr_improvement,ssim_model,ssim_bilinear,ssim_improvement,lpips_model,lpips_bilinear,lpips_improvement,eval_crop_applied,eval_crop_lr,eval_crop_hr,attn_entropy_mean,attn_fine_mass_last3,training_time_seconds,time_per_iteration_seconds,total_runtime_seconds,final_recon_loss,ttq_psnr_seconds,ttq_psnr_iteration,artifact_dir,command,attn_mean_by_level
fourier_mlp_baseline_area,6,satburst_real,s2_patch_center,4,area,mlp_tcnn,fourier,8,48,2000,27.996482849121094,45.03561019897461,-17.039127349853516,0.89508455991745,0.9898216128349304,-0.09473705291748047,0.2883126437664032,0.045976221561431885,-0.2423364222049713,False,64,256,,,7.743963241577148,0.0038719816207885742,11.171484231948853,0.16456174850463867,,,/workspaces/scalef/single_samples/satburst_real/s2_patch_center/fourier_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset satburst_real --satburst_data_root data_real --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --sample_id s2_patch_center --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name fourier_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
fourier_mlp_baseline_s2_psf,6,satburst_real,s2_patch_center,4,s2_psf,mlp_tcnn,fourier,8,48,2000,27.958635330200195,45.03561019897461,-17.076974868774414,0.8559498190879822,0.9898216128349304,-0.13387179374694824,0.31760331988334656,0.045976221561431885,-0.2716270983219147,False,64,256,,,9.902159929275513,0.0049510799646377565,13.283913373947144,0.1676914393901825,,,/workspaces/scalef/single_samples/satburst_real/s2_patch_center/fourier_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_real --satburst_data_root data_real --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --sample_id s2_patch_center --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name fourier_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_area,6,satburst_real,s2_patch_center,4,area,mlp_tcnn,hashgrid_tcnn,16,64,2000,27.778274536132812,45.03561019897461,-17.257335662841797,0.9008179306983948,0.9898216128349304,-0.08900368213653564,0.25068676471710205,0.045976221561431885,-0.20471054315567017,False,64,256,,,7.953847169876099,0.00397692358493805,11.347711563110352,0.16953358054161072,,,/workspaces/scalef/single_samples/satburst_real/s2_patch_center/hashgrid_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset satburst_real --satburst_data_root data_real --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --sample_id s2_patch_center --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name hashgrid_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_s2_psf,6,satburst_real,s2_patch_center,4,s2_psf,mlp_tcnn,hashgrid_tcnn,16,64,2000,27.713457107543945,45.03561019897461,-17.322153091430664,0.8551838994026184,0.9898216128349304,-0.134637713432312,0.28159457445144653,0.045976221561431885,-0.23561835289001465,False,64,256,,,9.355224609375,0.0046776123046875,12.55899429321289,0.17459914088249207,,,/workspaces/scalef/single_samples/satburst_real/s2_patch_center/hashgrid_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_real --satburst_data_root data_real --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --sample_id s2_patch_center --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name hashgrid_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention_area,6,satburst_real,s2_patch_center,4,area,hash_attn,hashgrid_tcnn,16,64,2000,28.912683486938477,45.03561019897461,-16.122926712036133,0.9126513004302979,0.9898216128349304,-0.07717031240463257,0.24021321535110474,0.045976221561431885,-0.19423699378967285,False,64,256,2.5192885398864746,0.4418625235557556,13.894728660583496,0.006947364330291748,17.259612321853638,0.16934430599212646,,,/workspaces/scalef/single_samples/satburst_real/s2_patch_center/hashgrid_level_attention_area,/workspaces/scalef/optimize.py --dataset satburst_real --satburst_data_root data_real --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --sample_id s2_patch_center --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation area --run_name hashgrid_level_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.027634136378765106, 0.028931017965078354, 0.03045789897441864, 0.031004227697849274, 0.03298407047986984, 0.03523597866296768, 0.03497517108917236, 0.03970419988036156, 0.0419180691242218, 0.04846212640404701, 0.05634442716836929, 0.06831090152263641, 0.08217523992061615, 0.11699318140745163, 0.1254512071609497, 0.19941815733909607]"
hashgrid_level_attention_s2_psf,6,satburst_real,s2_patch_center,4,s2_psf,hash_attn,hashgrid_tcnn,16,64,2000,28.34381866455078,45.03561019897461,-16.691791534423828,0.8635908961296082,0.9898216128349304,-0.12623071670532227,0.2832537889480591,0.045976221561431885,-0.2372775673866272,False,64,256,2.372154474258423,0.5225098729133606,15.843969106674194,0.007921984553337097,19.145830154418945,0.1702578067779541,,,/workspaces/scalef/single_samples/satburst_real/s2_patch_center/hashgrid_level_attention_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_real --satburst_data_root data_real --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --sample_id s2_patch_center --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation s2_psf --run_name hashgrid_level_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.021861564368009567, 0.023148540407419205, 0.024249080568552017, 0.025219397619366646, 0.027556680142879486, 0.029442109167575836, 0.030953608453273773, 0.034104712307453156, 0.037713997066020966, 0.04283760488033295, 0.0492064543068409, 0.05772160366177559, 0.07347474992275238, 0.11514922976493835, 0.14372986555099487, 0.26363080739974976]"
fourier_band_attention_area,6,satburst_real,s2_patch_center,4,area,fourier_band_attn,fourier,8,48,2000,28.492816925048828,45.03561019897461,-16.54279327392578,0.8378565907478333,0.9898216128349304,-0.15196502208709717,0.3825083374977112,0.045976221561431885,-0.3365321159362793,False,64,256,2.013617515563965,0.38649165630340576,11.853789806365967,0.0059268949031829835,15.387798547744751,0.19024965167045593,,,/workspaces/scalef/single_samples/satburst_real/s2_patch_center/fourier_band_attention_area,/workspaces/scalef/optimize.py --dataset satburst_real --satburst_data_root data_real --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --sample_id s2_patch_center --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation area --run_name fourier_band_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.08654897660017014, 0.1406659185886383, 0.12367445230484009, 0.1552513837814331, 0.10736759006977081, 0.1325233429670334, 0.10742327570915222, 0.14654505252838135]"
fourier_band_attention_s2_psf,6,satburst_real,s2_patch_center,4,s2_psf,fourier_band_attn,fourier,8,48,2000,27.788522720336914,45.03561019897461,-17.247087478637695,0.7847580313682556,0.9898216128349304,-0.2050635814666748,0.40870949625968933,0.045976221561431885,-0.36273327469825745,False,64,256,2.011509418487549,0.3854067623615265,13.57243013381958,0.00678621506690979,16.81128740310669,0.1910638064146042,,,/workspaces/scalef/single_samples/satburst_real/s2_patch_center/fourier_band_attention_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_real --satburst_data_root data_real --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --sample_id s2_patch_center --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation s2_psf --run_name fourier_band_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.09115459024906158, 0.1362767517566681, 0.11559925973415375, 0.15582096576690674, 0.11574168503284454, 0.1289566308259964, 0.11043046414852142, 0.14601965248584747]"
fourier_mlp_baseline_area,6,satburst_real,s2_patch_center_v2,4,area,mlp_tcnn,fourier,8,48,2000,32.195709228515625,48.58501434326172,-16.389305114746094,0.9145153164863586,0.993816614151001,-0.07930129766464233,0.26447874307632446,0.032984476536512375,-0.2314942665398121,False,64,256,,,7.6874778270721436,0.0038437389135360716,11.060858488082886,0.31268608570098877,,,/workspaces/scalef/single_samples/satburst_real/s2_patch_center_v2/fourier_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset satburst_real --satburst_data_root data_real --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --sample_id s2_patch_center_v2 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name fourier_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
fourier_mlp_baseline_s2_psf,6,satburst_real,s2_patch_center_v2,4,s2_psf,mlp_tcnn,fourier,8,48,2000,31.44919776916504,48.58501434326172,-17.13581657409668,0.8851717114448547,0.993816614151001,-0.10864490270614624,0.29848557710647583,0.032984476536512375,-0.26550110056996346,False,64,256,,,9.614933729171753,0.004807466864585877,12.838682174682617,0.3310210108757019,,,/workspaces/scalef/single_samples/satburst_real/s2_patch_center_v2/fourier_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_real --satburst_data_root data_real --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --sample_id s2_patch_center_v2 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name fourier_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
