experiment,seed,dataset,sample_id,df,lr_degradation,model,input_projection,hash_base_resolution,hash_max_resolution,iters,psnr_model,psnr_bilinear,psnr_improvement,ssim_model,ssim_bilinear,ssim_improvement,lpips_model,lpips_bilinear,lpips_improvement,eval_crop_applied,eval_crop_lr,eval_crop_hr,attn_entropy_mean,attn_fine_mass_last3,training_time_seconds,time_per_iteration_seconds,total_runtime_seconds,final_recon_loss,ttq_psnr_seconds,ttq_psnr_iteration,artifact_dir,command,attn_mean_by_level
fourier_mlp_baseline_area,6,satburst_synth,Landcover-743192_rgb,4,area,mlp_tcnn,fourier,8,48,2000,38.12704849243164,32.57484436035156,5.552204132080078,0.936381995677948,0.8256102204322815,0.1107717752456665,0.1535208821296692,0.33404815196990967,0.18052726984024048,False,64,256,,,7.699091911315918,0.003849545955657959,11.091331958770752,0.0022243342828005552,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-743192_rgb/fourier_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-743192_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name fourier_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
fourier_mlp_baseline_s2_psf,6,satburst_synth,Landcover-743192_rgb,4,s2_psf,mlp_tcnn,fourier,8,48,2000,33.67776870727539,32.57484436035156,1.1029243469238281,0.8831413388252258,0.8256102204322815,0.057531118392944336,0.22928428649902344,0.33404815196990967,0.10476386547088623,False,64,256,,,9.72935700416565,0.004864678502082825,12.892598628997803,0.0036604655906558037,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-743192_rgb/fourier_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-743192_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name fourier_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_area,6,satburst_synth,Landcover-743192_rgb,4,area,mlp_tcnn,hashgrid_tcnn,16,64,2000,38.4249382019043,32.57484436035156,5.850093841552734,0.9416859745979309,0.8256102204322815,0.11607575416564941,0.17176984250545502,0.33404815196990967,0.16227830946445465,False,64,256,,,7.708793640136719,0.0038543968200683595,10.948737859725952,0.0008466692524962127,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-743192_rgb/hashgrid_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-743192_rgb --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name hashgrid_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_s2_psf,6,satburst_synth,Landcover-743192_rgb,4,s2_psf,mlp_tcnn,hashgrid_tcnn,16,64,2000,31.83521270751953,32.57484436035156,-0.7396316528320312,0.8585643768310547,0.8256102204322815,0.03295415639877319,0.2648276686668396,0.33404815196990967,0.06922048330307007,False,64,256,,,9.66856050491333,0.004834280252456665,12.869934558868408,0.0015396582894027233,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-743192_rgb/hashgrid_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-743192_rgb --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name hashgrid_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention_area,6,satburst_synth,Landcover-743192_rgb,4,area,hash_attn,hashgrid_tcnn,16,64,2000,37.45969772338867,32.57484436035156,4.884853363037109,0.9292966723442078,0.8256102204322815,0.10368645191192627,0.17271125316619873,0.33404815196990967,0.16133689880371094,False,64,256,1.7485151290893555,0.7421917915344238,13.61729621887207,0.006808648109436035,16.93201470375061,0.001555364578962326,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-743192_rgb/hashgrid_level_attention_area,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-743192_rgb --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation area --run_name hashgrid_level_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.006318681873381138, 0.006208880804479122, 0.006071656942367554, 0.005850146058946848, 0.005923036020249128, 0.005940941162407398, 0.0063049206510186195, 0.006007125601172447, 0.006335697136819363, 0.008040105924010277, 0.014952593483030796, 0.028565028682351112, 0.15128940343856812, 0.20753273367881775, 0.25034022331237793, 0.28431886434555054]"
hashgrid_level_attention_s2_psf,6,satburst_synth,Landcover-743192_rgb,4,s2_psf,hash_attn,hashgrid_tcnn,16,64,2000,32.089500427246094,32.57484436035156,-0.48534393310546875,0.8485236167907715,0.8256102204322815,0.02291339635848999,0.2522374391555786,0.33404815196990967,0.08181071281433105,False,64,256,1.5507400035858154,0.8720012903213501,15.27561354637146,0.00763780677318573,18.52311682701111,0.002757747657597065,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-743192_rgb/hashgrid_level_attention_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-743192_rgb --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation s2_psf --run_name hashgrid_level_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.00588384922593832, 0.006131529342383146, 0.0058688814751803875, 0.005896572023630142, 0.006026793271303177, 0.006037662737071514, 0.006252930499613285, 0.006122719496488571, 0.006695065647363663, 0.007532741408795118, 0.009129198268055916, 0.012414788827300072, 0.04400599002838135, 0.19957636296749115, 0.28943270444869995, 0.3829922080039978]"
fourier_band_attention_area,6,satburst_synth,Landcover-743192_rgb,4,area,fourier_band_attn,fourier,8,48,2000,31.297853469848633,32.57484436035156,-1.2769908905029297,0.7580671310424805,0.8256102204322815,-0.06754308938980103,0.3975696563720703,0.33404815196990967,-0.06352150440216064,False,64,256,1.9990077018737793,0.3846336603164673,11.726281881332397,0.005863140940666199,15.071751832962036,0.014497223310172558,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-743192_rgb/fourier_band_attention_area,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-743192_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation area --run_name fourier_band_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.10030587017536163, 0.13421480357646942, 0.11991462111473083, 0.1760050356388092, 0.08492600172758102, 0.13167816400527954, 0.10153886675834656, 0.1514166295528412]"
fourier_band_attention_s2_psf,6,satburst_synth,Landcover-743192_rgb,4,s2_psf,fourier_band_attn,fourier,8,48,2000,29.31645965576172,32.57484436035156,-3.2583847045898438,0.6730623841285706,0.8256102204322815,-0.15254783630371094,0.4510890245437622,0.33404815196990967,-0.11704087257385254,False,64,256,1.9789607524871826,0.36711350083351135,13.556098222732544,0.006778049111366272,16.719810009002686,0.017420021817088127,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-743192_rgb/fourier_band_attention_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-743192_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation s2_psf --run_name fourier_band_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.11119045317173004, 0.1324504017829895, 0.12266828864812851, 0.17980748414993286, 0.08676989376544952, 0.13013072311878204, 0.09365589916706085, 0.14332687854766846]"
