experiment,seed,dataset,sample_id,df,lr_degradation,model,input_projection,hash_base_resolution,hash_max_resolution,iters,psnr_model,psnr_bilinear,psnr_improvement,ssim_model,ssim_bilinear,ssim_improvement,lpips_model,lpips_bilinear,lpips_improvement,eval_crop_applied,eval_crop_lr,eval_crop_hr,attn_entropy_mean,attn_fine_mass_last3,training_time_seconds,time_per_iteration_seconds,total_runtime_seconds,final_recon_loss,ttq_psnr_seconds,ttq_psnr_iteration,artifact_dir,command,attn_mean_by_level
fourier_mlp_baseline_area,6,worldstrat_sweet,UNHCR-CMRs004042,4,area,mlp_tcnn,fourier,8,48,2000,30.784042358398438,30.961769104003906,-0.17772674560546875,0.7281436324119568,0.7311260104179382,-0.0029823780059814453,0.5304489135742188,0.5843502879142761,0.05390137434005737,False,64,256,,,7.740602254867554,0.0038703011274337767,10.973714590072632,0.19179177284240723,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-CMRs004042/fourier_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-CMRs004042 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name fourier_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
fourier_mlp_baseline_s2_psf,6,worldstrat_sweet,UNHCR-CMRs004042,4,s2_psf,mlp_tcnn,fourier,8,48,2000,30.383630752563477,30.961769104003906,-0.5781383514404297,0.716742217540741,0.7311260104179382,-0.014383792877197266,0.4973389208316803,0.5843502879142761,0.08701136708259583,False,64,256,,,9.699116945266724,0.004849558472633362,12.8088960647583,0.1942991018295288,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-CMRs004042/fourier_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-CMRs004042 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name fourier_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_area,6,worldstrat_sweet,UNHCR-CMRs004042,4,area,mlp_tcnn,hashgrid_tcnn,16,64,2000,30.733583450317383,30.961769104003906,-0.22818565368652344,0.7247254848480225,0.7311260104179382,-0.0064005255699157715,0.5084391832351685,0.5843502879142761,0.07591110467910767,False,64,256,,,8.21748661994934,0.004108743309974671,11.459954023361206,0.20227336883544922,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-CMRs004042/hashgrid_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-CMRs004042 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name hashgrid_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_s2_psf,6,worldstrat_sweet,UNHCR-CMRs004042,4,s2_psf,mlp_tcnn,hashgrid_tcnn,16,64,2000,30.195810317993164,30.961769104003906,-0.7659587860107422,0.7057766914367676,0.7311260104179382,-0.025349318981170654,0.48125767707824707,0.5843502879142761,0.10309261083602905,False,64,256,,,9.626586675643921,0.00481329333782196,12.747746229171753,0.203760027885437,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-CMRs004042/hashgrid_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-CMRs004042 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name hashgrid_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention_area,6,worldstrat_sweet,UNHCR-CMRs004042,4,area,hash_attn,hashgrid_tcnn,16,64,2000,30.90704917907715,30.961769104003906,-0.05471992492675781,0.7326287627220154,0.7311260104179382,0.0015027523040771484,0.519717812538147,0.5843502879142761,0.06463247537612915,False,64,256,1.8315367698669434,0.7415066957473755,13.956880569458008,0.006978440284729004,17.203763246536255,0.2071990817785263,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-CMRs004042/hashgrid_level_attention_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-CMRs004042 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation area --run_name hashgrid_level_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.010443231090903282, 0.010888230986893177, 0.010077416896820068, 0.011013483628630638, 0.010390815325081348, 0.010593932121992111, 0.010867707431316376, 0.011534024961292744, 0.011923138052225113, 0.014933419413864613, 0.020048540085554123, 0.0245056189596653, 0.10127377510070801, 0.1530483067035675, 0.18495921790599823, 0.40349915623664856]"
hashgrid_level_attention_s2_psf,6,worldstrat_sweet,UNHCR-CMRs004042,4,s2_psf,hash_attn,hashgrid_tcnn,16,64,2000,30.45320701599121,30.961769104003906,-0.5085620880126953,0.7175025939941406,0.7311260104179382,-0.013623416423797607,0.4880821108818054,0.5843502879142761,0.0962681770324707,False,64,256,0.8931381702423096,0.9530434608459473,15.850593090057373,0.007925296545028687,18.99531316757202,0.2094578742980957,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-CMRs004042/hashgrid_level_attention_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-CMRs004042 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation s2_psf --run_name hashgrid_level_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.0027098762802779675, 0.002661386039108038, 0.002469613216817379, 0.002657779026776552, 0.0024805073626339436, 0.0024416653905063868, 0.0024899509735405445, 0.002648815745487809, 0.0028625703416764736, 0.003560056211426854, 0.004248389974236488, 0.00505062285810709, 0.01067529246211052, 0.05280137062072754, 0.1659870147705078, 0.7342550754547119]"
fourier_band_attention_area,6,worldstrat_sweet,UNHCR-CMRs004042,4,area,fourier_band_attn,fourier,8,48,2000,30.43770408630371,30.961769104003906,-0.5240650177001953,0.7038789391517639,0.7311260104179382,-0.027247071266174316,0.5286004543304443,0.5843502879142761,0.05574983358383179,False,64,256,2.0221543312072754,0.38276252150535583,11.655694961547852,0.005827847480773926,14.875678062438965,0.24583379924297333,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-CMRs004042/fourier_band_attention_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-CMRs004042 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation area --run_name fourier_band_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.10916373133659363, 0.1180010735988617, 0.13553892076015472, 0.12928947806358337, 0.12524425983428955, 0.11963670700788498, 0.1248568445444107, 0.13826896250247955]"
fourier_band_attention_s2_psf,6,worldstrat_sweet,UNHCR-CMRs004042,4,s2_psf,fourier_band_attn,fourier,8,48,2000,30.138568878173828,30.961769104003906,-0.8232002258300781,0.6891903281211853,0.7311260104179382,-0.04193568229675293,0.5222568511962891,0.5843502879142761,0.06209343671798706,False,64,256,2.009819984436035,0.37082964181900024,13.571220874786377,0.006785610437393189,16.709957361221313,0.2683424949645996,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-CMRs004042/fourier_band_attention_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-CMRs004042 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation s2_psf --run_name fourier_band_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.11465410888195038, 0.11559069156646729, 0.14056621491909027, 0.12923236191272736, 0.12912696599960327, 0.11784059554338455, 0.1248398870229721, 0.12814918160438538]"
