experiment,seed,dataset,sample_id,df,lr_degradation,model,input_projection,hash_base_resolution,hash_max_resolution,iters,psnr_model,psnr_bilinear,psnr_improvement,ssim_model,ssim_bilinear,ssim_improvement,lpips_model,lpips_bilinear,lpips_improvement,eval_crop_applied,eval_crop_lr,eval_crop_hr,attn_entropy_mean,attn_fine_mass_last3,training_time_seconds,time_per_iteration_seconds,total_runtime_seconds,final_recon_loss,ttq_psnr_seconds,ttq_psnr_iteration,artifact_dir,command,attn_mean_by_level
fourier_mlp_baseline_area,6,worldstrat_sweet,UNHCR-BFAs004486,4,area,mlp_tcnn,fourier,8,48,2000,31.25970458984375,31.12574005126953,0.13396453857421875,0.7481997013092041,0.7599272727966309,-0.011727571487426758,0.5028759837150574,0.5665714144706726,0.06369543075561523,False,64,256,,,7.969959259033203,0.003984979629516602,11.220288276672363,0.1269630789756775,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-BFAs004486/fourier_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-BFAs004486 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name fourier_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
fourier_mlp_baseline_s2_psf,6,worldstrat_sweet,UNHCR-BFAs004486,4,s2_psf,mlp_tcnn,fourier,8,48,2000,30.732091903686523,31.12574005126953,-0.3936481475830078,0.7317277789115906,0.7599272727966309,-0.028199493885040283,0.49148961901664734,0.5665714144706726,0.07508179545402527,False,64,256,,,9.924910306930542,0.004962455153465271,13.027361869812012,0.12831281125545502,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-BFAs004486/fourier_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-BFAs004486 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name fourier_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_area,6,worldstrat_sweet,UNHCR-BFAs004486,4,area,mlp_tcnn,hashgrid_tcnn,16,64,2000,31.194467544555664,31.12574005126953,0.06872749328613281,0.7452034950256348,0.7599272727966309,-0.014723777770996094,0.5050544142723083,0.5665714144706726,0.06151700019836426,False,64,256,,,7.871650695800781,0.00393582534790039,11.175546169281006,0.12682479619979858,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-BFAs004486/hashgrid_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-BFAs004486 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name hashgrid_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_s2_psf,6,worldstrat_sweet,UNHCR-BFAs004486,4,s2_psf,mlp_tcnn,hashgrid_tcnn,16,64,2000,30.57461166381836,31.12574005126953,-0.5511283874511719,0.7223458290100098,0.7599272727966309,-0.037581443786621094,0.4869075119495392,0.5665714144706726,0.07966390252113342,False,64,256,,,9.714138746261597,0.004857069373130798,12.71011757850647,0.12811820209026337,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-BFAs004486/hashgrid_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-BFAs004486 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name hashgrid_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention_area,6,worldstrat_sweet,UNHCR-BFAs004486,4,area,hash_attn,hashgrid_tcnn,16,64,2000,31.077112197875977,31.12574005126953,-0.04862785339355469,0.7416796088218689,0.7599272727966309,-0.018247663974761963,0.5016376376152039,0.5665714144706726,0.06493377685546875,False,64,256,1.7736396789550781,0.766754150390625,13.603256702423096,0.006801628351211548,16.803096294403076,0.1294182389974594,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-BFAs004486/hashgrid_level_attention_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-BFAs004486 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation area --run_name hashgrid_level_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.013136018998920918, 0.013345437124371529, 0.01399015448987484, 0.012887496501207352, 0.013251887634396553, 0.013804377987980843, 0.012966126203536987, 0.012677362188696861, 0.011642169207334518, 0.014072244986891747, 0.014150884002447128, 0.023463934659957886, 0.0638577863574028, 0.11743083596229553, 0.23625463247299194, 0.4130686819553375]"
hashgrid_level_attention_s2_psf,6,worldstrat_sweet,UNHCR-BFAs004486,4,s2_psf,hash_attn,hashgrid_tcnn,16,64,2000,30.4197940826416,31.12574005126953,-0.7059459686279297,0.7167040705680847,0.7599272727966309,-0.04322320222854614,0.499275267124176,0.5665714144706726,0.06729614734649658,False,64,256,1.0642420053482056,0.8996930122375488,15.336533069610596,0.007668266534805298,18.43997859954834,0.13058918714523315,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-BFAs004486/hashgrid_level_attention_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-BFAs004486 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation s2_psf --run_name hashgrid_level_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.007784850429743528, 0.0075803897343575954, 0.007657296489924192, 0.007034610956907272, 0.006943928077816963, 0.007017069961875677, 0.006753265392035246, 0.006412726826965809, 0.0060349032282829285, 0.0069186449982225895, 0.007218202576041222, 0.009893668815493584, 0.013057379052042961, 0.02315649762749672, 0.18126028776168823, 0.6952762603759766]"
fourier_band_attention_area,6,worldstrat_sweet,UNHCR-BFAs004486,4,area,fourier_band_attn,fourier,8,48,2000,31.174646377563477,31.12574005126953,0.04890632629394531,0.7331240177154541,0.7599272727966309,-0.026803255081176758,0.5490868091583252,0.5665714144706726,0.017484605312347412,False,64,256,2.018366575241089,0.40959274768829346,11.661978483200073,0.005830989241600037,14.912189722061157,0.14418409764766693,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-BFAs004486/fourier_band_attention_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-BFAs004486 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation area --run_name fourier_band_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.07596054673194885, 0.15413686633110046, 0.12185298651456833, 0.14186260104179382, 0.09659422188997269, 0.12366794049739838, 0.14538025856018066, 0.1405445635318756]"
fourier_band_attention_s2_psf,6,worldstrat_sweet,UNHCR-BFAs004486,4,s2_psf,fourier_band_attn,fourier,8,48,2000,30.684167861938477,31.12574005126953,-0.4415721893310547,0.7098551392555237,0.7599272727966309,-0.05007213354110718,0.561552882194519,0.5665714144706726,0.0050185322761535645,False,64,256,2.008620262145996,0.3999637961387634,13.66486382484436,0.00683243191242218,16.807887077331543,0.14650510251522064,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-BFAs004486/fourier_band_attention_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-BFAs004486 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation s2_psf --run_name fourier_band_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.07886895537376404, 0.15401162207126617, 0.12593626976013184, 0.14296716451644897, 0.09825221449136734, 0.11792637407779694, 0.14160174131393433, 0.14043566584587097]"
