experiment,seed,dataset,sample_id,df,lr_degradation,model,input_projection,hash_base_resolution,hash_max_resolution,iters,psnr_model,psnr_bilinear,psnr_improvement,ssim_model,ssim_bilinear,ssim_improvement,lpips_model,lpips_bilinear,lpips_improvement,eval_crop_applied,eval_crop_lr,eval_crop_hr,attn_entropy_mean,attn_fine_mass_last3,training_time_seconds,time_per_iteration_seconds,total_runtime_seconds,final_recon_loss,ttq_psnr_seconds,ttq_psnr_iteration,artifact_dir,command,attn_mean_by_level
fourier_mlp_baseline_area,6,satburst_synth,UNHCR-NERs009690_rgb,4,area,mlp_tcnn,fourier,8,48,2000,31.350080490112305,24.78452491760254,6.565555572509766,0.9029642939567566,0.6044699549674988,0.2984943389892578,0.20963622629642487,0.4128844738006592,0.20324824750423431,False,64,256,,,8.084811449050903,0.004042405724525452,11.395251989364624,0.001475095166824758,,,/workspaces/scalef/single_samples/satburst_synth/UNHCR-NERs009690_rgb/fourier_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id UNHCR-NERs009690_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name fourier_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
fourier_mlp_baseline_s2_psf,6,satburst_synth,UNHCR-NERs009690_rgb,4,s2_psf,mlp_tcnn,fourier,8,48,2000,24.786521911621094,24.78452491760254,0.0019969940185546875,0.7720687389373779,0.6044699549674988,0.16759878396987915,0.35020312666893005,0.4128844738006592,0.06268134713172913,False,64,256,,,9.938008069992065,0.004969004034996033,13.186325550079346,0.007637209724634886,,,/workspaces/scalef/single_samples/satburst_synth/UNHCR-NERs009690_rgb/fourier_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id UNHCR-NERs009690_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name fourier_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_area,6,satburst_synth,UNHCR-NERs009690_rgb,4,area,mlp_tcnn,hashgrid_tcnn,16,64,2000,31.145830154418945,24.78452491760254,6.361305236816406,0.9037312865257263,0.6044699549674988,0.29926133155822754,0.2557852864265442,0.4128844738006592,0.157099187374115,False,64,256,,,7.740506887435913,0.0038702534437179566,12.312418937683105,0.0017497976077720523,,,/workspaces/scalef/single_samples/satburst_synth/UNHCR-NERs009690_rgb/hashgrid_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id UNHCR-NERs009690_rgb --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name hashgrid_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_s2_psf,6,satburst_synth,UNHCR-NERs009690_rgb,4,s2_psf,mlp_tcnn,hashgrid_tcnn,16,64,2000,21.969430923461914,24.78452491760254,-2.815093994140625,0.6973735690116882,0.6044699549674988,0.09290361404418945,0.4050300717353821,0.4128844738006592,0.0078544020652771,False,64,256,,,9.739516496658325,0.004869758248329163,12.967926502227783,0.003881243523210287,,,/workspaces/scalef/single_samples/satburst_synth/UNHCR-NERs009690_rgb/hashgrid_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id UNHCR-NERs009690_rgb --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name hashgrid_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention_area,6,satburst_synth,UNHCR-NERs009690_rgb,4,area,hash_attn,hashgrid_tcnn,16,64,2000,29.214845657348633,24.78452491760254,4.430320739746094,0.8539393544197083,0.6044699549674988,0.24946939945220947,0.25724077224731445,0.4128844738006592,0.15564370155334473,False,64,256,2.0463905334472656,0.6155256032943726,13.676798820495605,0.006838399410247803,17.048890590667725,0.004930604249238968,,,/workspaces/scalef/single_samples/satburst_synth/UNHCR-NERs009690_rgb/hashgrid_level_attention_area,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id UNHCR-NERs009690_rgb --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation area --run_name hashgrid_level_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.01217010896652937, 0.012582606635987759, 0.013348854146897793, 0.013217572122812271, 0.013468966819345951, 0.014013583771884441, 0.01384289376437664, 0.015631934627890587, 0.016385186463594437, 0.029133621603250504, 0.03611590713262558, 0.0717737153172493, 0.12278947234153748, 0.16074004769325256, 0.20947906374931335, 0.24530646204948425]"
hashgrid_level_attention_s2_psf,6,satburst_synth,UNHCR-NERs009690_rgb,4,s2_psf,hash_attn,hashgrid_tcnn,16,64,2000,23.515552520751953,24.78452491760254,-1.268972396850586,0.7264527678489685,0.6044699549674988,0.12198281288146973,0.36139631271362305,0.4128844738006592,0.05148816108703613,False,64,256,1.4579678773880005,0.8483408689498901,15.189339399337769,0.0075946696996688845,18.52726984024048,0.009445616975426674,,,/workspaces/scalef/single_samples/satburst_synth/UNHCR-NERs009690_rgb/hashgrid_level_attention_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id UNHCR-NERs009690_rgb --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation s2_psf --run_name hashgrid_level_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.0045943111181259155, 0.0045554861426353455, 0.0044694277457892895, 0.004670146852731705, 0.004586722701787949, 0.004746805876493454, 0.004514994565397501, 0.004551819991320372, 0.004714425653219223, 0.005231824703514576, 0.007125315256416798, 0.01898067630827427, 0.07891722023487091, 0.18646273016929626, 0.291903018951416, 0.3699750602245331]"
fourier_band_attention_area,6,satburst_synth,UNHCR-NERs009690_rgb,4,area,fourier_band_attn,fourier,8,48,2000,25.30841827392578,24.78452491760254,0.5238933563232422,0.6362943649291992,0.6044699549674988,0.03182440996170044,0.44113314151763916,0.4128844738006592,-0.02824866771697998,False,64,256,2.020987033843994,0.36900603771209717,11.814801931381226,0.005907400965690613,15.26087474822998,0.04621889442205429,,,/workspaces/scalef/single_samples/satburst_synth/UNHCR-NERs009690_rgb/fourier_band_attention_area,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id UNHCR-NERs009690_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation area --run_name fourier_band_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.10500454902648926, 0.13494990766048431, 0.1372712254524231, 0.1307748407125473, 0.12299342453479767, 0.10353890061378479, 0.1330132782459259, 0.13245385885238647]"
fourier_band_attention_s2_psf,6,satburst_synth,UNHCR-NERs009690_rgb,4,s2_psf,fourier_band_attn,fourier,8,48,2000,23.23436737060547,24.78452491760254,-1.5501575469970703,0.5363278388977051,0.6044699549674988,-0.0681421160697937,0.486163854598999,0.4128844738006592,-0.07327938079833984,False,64,256,2.010622262954712,0.369075745344162,13.199357748031616,0.006599678874015808,16.402840614318848,0.07299797236919403,,,/workspaces/scalef/single_samples/satburst_synth/UNHCR-NERs009690_rgb/fourier_band_attention_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id UNHCR-NERs009690_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation s2_psf --run_name fourier_band_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.1178167462348938, 0.13351520895957947, 0.13362912833690643, 0.1255364865064621, 0.1204267144203186, 0.10620217770338058, 0.13800276815891266, 0.12487079203128815]"
