experiment,seed,dataset,sample_id,df,model,input_projection,hash_base_resolution,hash_max_resolution,iters,psnr_model,psnr_bilinear,psnr_improvement,ssim_model,ssim_bilinear,ssim_improvement,lpips_model,lpips_bilinear,lpips_improvement,eval_crop_applied,eval_crop_lr,eval_crop_hr,attn_entropy_mean,attn_fine_mass_last3,training_time_seconds,time_per_iteration_seconds,total_runtime_seconds,final_recon_loss,ttq_psnr_seconds,ttq_psnr_iteration,artifact_dir,command,attn_mean_by_level
fourier_mlp_baseline,6,satburst_synth,Landcover-776340_rgb,4,mlp_tcnn,fourier,8,48,2000,28.52086639404297,23.76113510131836,4.759731292724609,0.8327534198760986,0.6397183537483215,0.1930350661277771,0.2894034683704376,0.3649824261665344,0.0755789577960968,False,64,256,,,7.9137794971466064,0.003956889748573303,11.267935514450073,0.004922722931951284,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-776340_rgb/fourier_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id Landcover-776340_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name fourier_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline,6,satburst_synth,Landcover-776340_rgb,4,mlp_tcnn,hashgrid_tcnn,8,256,2000,32.823753356933594,23.76113510131836,9.062618255615234,0.9456839561462402,0.6397183537483215,0.3059656023979187,0.12011916190385818,0.3649824261665344,0.24486326426267624,False,64,256,,,7.219823837280273,0.0036099119186401366,10.585201978683472,0.0018194173462688923,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-776340_rgb/hashgrid_mlp_baseline,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id Landcover-776340_rgb --input_projection hashgrid --hash_n_levels 12 --hash_n_features_per_level 2 --hash_log2_hashmap_size 16 --hash_base_resolution 8 --hash_max_resolution 256 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --run_name hashgrid_mlp_baseline --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention,6,satburst_synth,Landcover-776340_rgb,4,hash_attn,hashgrid_tcnn,8,256,2000,31.039447784423828,23.76113510131836,7.278312683105469,0.923210620880127,0.6397183537483215,0.2834922671318054,0.20451998710632324,0.3649824261665344,0.16046243906021118,False,64,256,2.101213216781616,0.6086390018463135,10.749330997467041,0.0053746654987335205,14.09989619255066,0.006207430735230446,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-776340_rgb/hashgrid_level_attention,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id Landcover-776340_rgb --input_projection hashgrid --hash_n_levels 12 --hash_n_features_per_level 2 --hash_log2_hashmap_size 16 --hash_base_resolution 8 --hash_max_resolution 256 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --run_name hashgrid_level_attention --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.02724745124578476, 0.026517335325479507, 0.025916393846273422, 0.0271452683955431, 0.030219843611121178, 0.03421849012374878, 0.04505026713013649, 0.066926509141922, 0.10811947286128998, 0.15989583730697632, 0.22048218548297882, 0.22826094925403595]"
fourier_band_attention,6,satburst_synth,Landcover-776340_rgb,4,fourier_band_attn,fourier,8,48,2000,20.791851043701172,23.76113510131836,-2.9692840576171875,0.4045523405075073,0.6397183537483215,-0.2351660132408142,0.5544479489326477,0.3649824261665344,-0.18946552276611328,False,64,256,1.7107527256011963,0.41384199261665344,9.887033700942993,0.004943516850471496,13.272621154785156,0.10057332366704941,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-776340_rgb/fourier_band_attention,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:7 --sample_id Landcover-776340_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 3 --network_hidden_dim 64 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --run_name fourier_band_attention --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.08843298256397247, 0.10884860903024673, 0.16550558805465698, 0.17029818892478943, 0.05307262763381004, 0.1223912164568901, 0.0886395275592804, 0.20281127095222473]"
