experiment,seed,dataset,sample_id,df,lr_degradation,model,input_projection,hash_base_resolution,hash_max_resolution,iters,psnr_model,psnr_bilinear,psnr_improvement,ssim_model,ssim_bilinear,ssim_improvement,lpips_model,lpips_bilinear,lpips_improvement,eval_crop_applied,eval_crop_lr,eval_crop_hr,attn_entropy_mean,attn_fine_mass_last3,training_time_seconds,time_per_iteration_seconds,total_runtime_seconds,final_recon_loss,ttq_psnr_seconds,ttq_psnr_iteration,artifact_dir,command,attn_mean_by_level
fourier_mlp_baseline_area,6,satburst_synth,Landcover-775262_rgb,4,area,mlp_tcnn,fourier,8,48,2000,35.55381774902344,27.960044860839844,7.593772888183594,0.9305174350738525,0.5773771405220032,0.35314029455184937,0.14863644540309906,0.4979979693889618,0.34936152398586273,False,64,256,,,7.588062286376953,0.0037940311431884765,10.965546131134033,0.0032212096266448498,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-775262_rgb/fourier_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-775262_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name fourier_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
fourier_mlp_baseline_s2_psf,6,satburst_synth,Landcover-775262_rgb,4,s2_psf,mlp_tcnn,fourier,8,48,2000,27.214170455932617,27.960044860839844,-0.7458744049072266,0.7799599170684814,0.5773771405220032,0.20258277654647827,0.25172966718673706,0.4979979693889618,0.24626830220222473,False,64,256,,,9.499329566955566,0.004749664783477783,12.708888053894043,0.0175572969019413,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-775262_rgb/fourier_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-775262_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name fourier_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_area,6,satburst_synth,Landcover-775262_rgb,4,area,mlp_tcnn,hashgrid_tcnn,16,64,2000,34.84553909301758,27.960044860839844,6.885494232177734,0.9235675930976868,0.5773771405220032,0.3461904525756836,0.2271895855665207,0.4979979693889618,0.2708083838224411,False,64,256,,,7.535567998886108,0.003767783999443054,10.80571174621582,0.0030705935787409544,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-775262_rgb/hashgrid_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-775262_rgb --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name hashgrid_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_s2_psf,6,satburst_synth,Landcover-775262_rgb,4,s2_psf,mlp_tcnn,hashgrid_tcnn,16,64,2000,23.1009521484375,27.960044860839844,-4.859092712402344,0.6412654519081116,0.5773771405220032,0.0638883113861084,0.35167598724365234,0.4979979693889618,0.14632198214530945,False,64,256,,,9.385313749313354,0.004692656874656677,12.54980754852295,0.007224345114082098,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-775262_rgb/hashgrid_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-775262_rgb --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name hashgrid_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention_area,6,satburst_synth,Landcover-775262_rgb,4,area,hash_attn,hashgrid_tcnn,16,64,2000,33.58100128173828,27.960044860839844,5.6209564208984375,0.9005184173583984,0.5773771405220032,0.32314127683639526,0.21378780901432037,0.4979979693889618,0.2842101603746414,False,64,256,1.0822815895080566,0.82187420129776,13.778257608413696,0.006889128804206848,17.083470106124878,0.0047624679282307625,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-775262_rgb/hashgrid_level_attention_area,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-775262_rgb --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation area --run_name hashgrid_level_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.0018115041311830282, 0.0018581417389214039, 0.0018510990776121616, 0.0017348756082355976, 0.0016580350929871202, 0.001605662633664906, 0.0014070637989789248, 0.0014324495568871498, 0.0013071128632873297, 0.0014749218244105577, 0.0039002334233373404, 0.01937362551689148, 0.13871106505393982, 0.20923569798469543, 0.26831355690956116, 0.3443249464035034]"
hashgrid_level_attention_s2_psf,6,satburst_synth,Landcover-775262_rgb,4,s2_psf,hash_attn,hashgrid_tcnn,16,64,2000,24.10555076599121,27.960044860839844,-3.854494094848633,0.6384472250938416,0.5773771405220032,0.06107008457183838,0.36224550008773804,0.4979979693889618,0.13575246930122375,False,64,256,1.1782443523406982,0.8238011002540588,15.391417980194092,0.007695708990097046,18.58478307723999,0.019400227814912796,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-775262_rgb/hashgrid_level_attention_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-775262_rgb --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation s2_psf --run_name hashgrid_level_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.006834347732365131, 0.0075660692527890205, 0.0072831688448786736, 0.007423923816531897, 0.0065876394510269165, 0.007065012585371733, 0.00681698601692915, 0.006483934354037046, 0.006910312455147505, 0.006809175480157137, 0.01115613803267479, 0.01623295620083809, 0.07902925461530685, 0.1502363085746765, 0.27867376804351807, 0.39489102363586426]"
fourier_band_attention_area,6,satburst_synth,Landcover-775262_rgb,4,area,fourier_band_attn,fourier,8,48,2000,28.46701431274414,27.960044860839844,0.5069694519042969,0.6379789710044861,0.5773771405220032,0.06060183048248291,0.4800756573677063,0.4979979693889618,0.017922312021255493,False,64,256,2.0029826164245605,0.3865254819393158,11.650247573852539,0.0058251237869262696,14.932260990142822,0.054709773510694504,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-775262_rgb/fourier_band_attention_area,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-775262_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation area --run_name fourier_band_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.09833313524723053, 0.16383802890777588, 0.127282053232193, 0.1218319684267044, 0.1021893173456192, 0.11878980696201324, 0.10183102637529373, 0.16590464115142822]"
fourier_band_attention_s2_psf,6,satburst_synth,Landcover-775262_rgb,4,s2_psf,fourier_band_attn,fourier,8,48,2000,27.01654052734375,27.960044860839844,-0.9435043334960938,0.5615423321723938,0.5773771405220032,-0.015834808349609375,0.4948499798774719,0.4979979693889618,0.003147989511489868,False,64,256,1.9893412590026855,0.37358105182647705,13.398610591888428,0.006699305295944214,16.58506178855896,0.08405476808547974,,,/workspaces/scalef/single_samples/satburst_synth/Landcover-775262_rgb/fourier_band_attention_s2_psf,/workspaces/scalef/optimize.py --dataset satburst_synth --satburst_data_root data --df 4 --lr_shift 1.0 --aug none --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:0 --sample_id Landcover-775262_rgb --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation s2_psf --run_name fourier_band_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.10529424250125885, 0.16878584027290344, 0.11679945886135101, 0.12467074394226074, 0.11086868494749069, 0.11749381572008133, 0.09750209003686905, 0.15858513116836548]"
