experiment,seed,dataset,sample_id,df,lr_degradation,model,input_projection,hash_base_resolution,hash_max_resolution,iters,psnr_model,psnr_bilinear,psnr_improvement,ssim_model,ssim_bilinear,ssim_improvement,lpips_model,lpips_bilinear,lpips_improvement,eval_crop_applied,eval_crop_lr,eval_crop_hr,attn_entropy_mean,attn_fine_mass_last3,training_time_seconds,time_per_iteration_seconds,total_runtime_seconds,final_recon_loss,ttq_psnr_seconds,ttq_psnr_iteration,artifact_dir,command,attn_mean_by_level
fourier_mlp_baseline_area,6,worldstrat_sweet,UNHCR-MMRs035165,4,area,mlp_tcnn,fourier,8,48,2000,30.614286422729492,30.732336044311523,-0.11804962158203125,0.7388882637023926,0.7442410588264465,-0.005352795124053955,0.5175098180770874,0.5671819448471069,0.04967212677001953,False,64,256,,,7.8117053508758545,0.0039058526754379274,11.055017709732056,0.1971406191587448,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-MMRs035165/fourier_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-MMRs035165 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name fourier_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
fourier_mlp_baseline_s2_psf,6,worldstrat_sweet,UNHCR-MMRs035165,4,s2_psf,mlp_tcnn,fourier,8,48,2000,30.197708129882812,30.732336044311523,-0.5346279144287109,0.7224381566047668,0.7442410588264465,-0.021802902221679688,0.5060170292854309,0.5671819448471069,0.061164915561676025,False,64,256,,,9.930810451507568,0.004965405225753785,13.130179166793823,0.20975977182388306,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-MMRs035165/fourier_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-MMRs035165 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name fourier_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_area,6,worldstrat_sweet,UNHCR-MMRs035165,4,area,mlp_tcnn,hashgrid_tcnn,16,64,2000,30.495990753173828,30.732336044311523,-0.2363452911376953,0.7300609946250916,0.7442410588264465,-0.01418006420135498,0.5150987505912781,0.5671819448471069,0.05208319425582886,False,64,256,,,7.993608713150024,0.003996804356575012,11.19901990890503,0.19422435760498047,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-MMRs035165/hashgrid_mlp_baseline_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-MMRs035165 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation area --run_name hashgrid_mlp_baseline_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_mlp_baseline_s2_psf,6,worldstrat_sweet,UNHCR-MMRs035165,4,s2_psf,mlp_tcnn,hashgrid_tcnn,16,64,2000,29.905986785888672,30.732336044311523,-0.8263492584228516,0.7022068500518799,0.7442410588264465,-0.04203420877456665,0.4953634440898895,0.5671819448471069,0.07181850075721741,False,64,256,,,10.32120394706726,0.00516060197353363,13.33991265296936,0.20350365340709686,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-MMRs035165/hashgrid_mlp_baseline_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-MMRs035165 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model mlp_tcnn --tcnn_mlp_dtype fp16 --lr_degradation s2_psf --run_name hashgrid_mlp_baseline_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,
hashgrid_level_attention_area,6,worldstrat_sweet,UNHCR-MMRs035165,4,area,hash_attn,hashgrid_tcnn,16,64,2000,30.544795989990234,30.732336044311523,-0.18754005432128906,0.7341339588165283,0.7442410588264465,-0.010107100009918213,0.5421711802482605,0.5671819448471069,0.025010764598846436,False,64,256,1.8558887243270874,0.7623316049575806,13.731528520584106,0.006865764260292053,16.955161333084106,0.23660436272621155,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-MMRs035165/hashgrid_level_attention_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-MMRs035165 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation area --run_name hashgrid_level_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.014761073514819145, 0.014097759500145912, 0.014082944951951504, 0.013877103105187416, 0.013617970049381256, 0.013060128316283226, 0.0136636383831501, 0.012430774047970772, 0.013022039085626602, 0.013346816413104534, 0.021540606394410133, 0.03390879929065704, 0.04625871032476425, 0.11747398972511292, 0.27501794695854187, 0.36983972787857056]"
hashgrid_level_attention_s2_psf,6,worldstrat_sweet,UNHCR-MMRs035165,4,s2_psf,hash_attn,hashgrid_tcnn,16,64,2000,30.019338607788086,30.732336044311523,-0.7129974365234375,0.7085492014884949,0.7442410588264465,-0.03569185733795166,0.5487136840820312,0.5671819448471069,0.018468260765075684,False,64,256,1.3482918739318848,0.8738359212875366,15.292804956436157,0.007646402478218079,18.42219591140747,0.26520341634750366,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-MMRs035165/hashgrid_level_attention_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-MMRs035165 --input_projection hashgrid --hash_n_levels 16 --hash_n_features_per_level 2 --hash_log2_hashmap_size 21 --hash_base_resolution 0 --hash_max_resolution 0 --hash_encoding_dtype fp32 --hash_encoding_preset smoothstep_grid --hash_grid_type Hash --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model hash_attn --hash_attn_token_dim 32 --log_attention --lr_degradation s2_psf --run_name hashgrid_level_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.00910852663218975, 0.008430142886936665, 0.008280085399746895, 0.008166126906871796, 0.00772785022854805, 0.007336541078984737, 0.007691691629588604, 0.007057025097310543, 0.007235483266413212, 0.007694903761148453, 0.010627225041389465, 0.016396453604102135, 0.020412012934684753, 0.04712811857461929, 0.25632840394973755, 0.570379376411438]"
fourier_band_attention_area,6,worldstrat_sweet,UNHCR-MMRs035165,4,area,fourier_band_attn,fourier,8,48,2000,30.564037322998047,30.732336044311523,-0.16829872131347656,0.7324101328849792,0.7442410588264465,-0.011830925941467285,0.5638688206672668,0.5671819448471069,0.003313124179840088,False,64,256,2.035451650619507,0.38966304063796997,11.655550241470337,0.005827775120735169,14.871037483215332,0.2677459120750427,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-MMRs035165/fourier_band_attention_area,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-MMRs035165 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation area --run_name fourier_band_attention_area --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.12475087493658066, 0.12271363288164139, 0.13125106692314148, 0.12930354475975037, 0.10231785476207733, 0.12380863726139069, 0.1138976663351059, 0.1519567221403122]"
fourier_band_attention_s2_psf,6,worldstrat_sweet,UNHCR-MMRs035165,4,s2_psf,fourier_band_attn,fourier,8,48,2000,30.219928741455078,30.732336044311523,-0.5124073028564453,0.7152876257896423,0.7442410588264465,-0.0289534330368042,0.5648952722549438,0.5671819448471069,0.002286672592163086,False,64,256,2.02374529838562,0.38561752438545227,13.386858224868774,0.006693429112434387,16.527454614639282,0.28904688358306885,,,/workspaces/scalef/single_samples/worldstrat_sweet/UNHCR-MMRs035165/fourier_band_attention_s2_psf,/workspaces/scalef/optimize.py --dataset worldstrat_sweet --num_samples 16 --iters 2000 --batch_size 1 --optimizer adamw --learning_rate 2e-3 --weight_decay 0 --seed 6 --device cuda:1 --worldstrat_data_root worldstrat_datasets/worldstrat_sweet --df 4 --sample_id UNHCR-MMRs035165 --input_projection fourier --projection_dim 256 --fourier_scale 10 --network_depth 4 --network_hidden_dim 256 --weight_decay 0 --model fourier_band_attn --attn_token_dim 32 --fourier_num_bands 8 --log_attention --lr_degradation s2_psf --run_name fourier_band_attention_s2_psf --eval_crop_lr_size 64 --eval_crop_anchor topleft,"[0.12745314836502075, 0.130350261926651, 0.12796467542648315, 0.12360839545726776, 0.10500600934028625, 0.1233421117067337, 0.11316408216953278, 0.1491113305091858]"
